Product_ID,Product_Name,Category,Price,Promo_Flag,Month,Units_Sold,Year,Is_Seasonal,Holiday_Flag
P1050,Product_50,Apparel,204.75,0,2024-03,90,2024,1,0
P1050,Product_50,Apparel,208.82,0,2024-04,64,2024,0,0
P1050,Product_50,Apparel,195.74,1,2024-05,114,2024,1,0
P1050,Product_50,Apparel,176.26,1,2024-06,63,2024,0,0
P1050,Product_50,Apparel,179.77,1,2024-07,126,2024,1,0
P1050,Product_50,Apparel,176.92,0,2024-08,74,2024,1,0
P1050,Product_50,Apparel,212.6,0,2024-09,52,2024,0,0
P1050,Product_50,Apparel,186.61,1,2024-10,109,2024,1,0
P1050,Product_50,Apparel,183.75,1,2024-11,107,2024,0,1
P1050,Product_50,Apparel,207.76,0,2024-12,123,2024,1,1
P1051,Product_51,Apparel,154.84,1,2023-01,84,2023,0,1
P1051,Product_51,Apparel,163.96,1,2023-02,68,2023,0,0
P1051,Product_51,Apparel,167.24,1,2023-03,75,2023,0,0
P1051,Product_51,Apparel,169.92,0,2023-04,48,2023,0,0
P1051,Product_51,Apparel,166.92,1,2023-05,134,2023,1,0
P1051,Product_51,Apparel,162.34,1,2023-06,102,2023,1,0
P1051,Product_51,Apparel,144.02,1,2023-07,138,2023,1,0
P1051,Product_51,Apparel,146.81,1,2023-08,123,2023,1,0
P1051,Product_51,Apparel,166.1,0,2023-09,65,2023,0,0
P1051,Product_51,Apparel,142.88,1,2023-10,81,2023,0,0
P1051,Product_51,Apparel,149.89,0,2023-11,99,2023,1,1
P1051,Product_51,Apparel,164.02,1,2023-12,127,2023,1,0
P1051,Product_51,Apparel,165.42,0,2024-01,75,2024,0,1
P1051,Product_51,Apparel,157.55,0,2024-02,90,2024,1,0
P1051,Product_51,Apparel,153.16,0,2024-03,70,2024,0,0
P1051,Product_51,Apparel,156.07,1,2024-04,129,2024,1,0
P1051,Product_51,Apparel,170.52,0,2024-05,70,2024,0,0
P1051,Product_51,Apparel,168.65,0,2024-06,109,2024,1,0
P1051,Product_51,Apparel,150.17,1,2024-07,74,2024,0,0
P1051,Product_51,Apparel,152.41,1,2024-08,85,2024,0,0
P1051,Product_51,Apparel,152.1,0,2024-09,110,2024,1,0
P1051,Product_51,Apparel,159.23,1,2024-10,89,2024,0,0
P1051,Product_51,Apparel,171.34,1,2024-11,71,2024,0,1
P1051,Product_51,Apparel,146.68,0,2024-12,74,2024,0,1
P1052,Product_52,Apparel,199.3,1,2023-01,87,2023,0,1
P1052,Product_52,Apparel,170.6,0,2023-02,74,2023,0,0
P1052,Product_52,Apparel,201.29,1,2023-03,79,2023,0,0
P1052,Product_52,Apparel,178.51,1,2023-04,84,2023,0,0
P1052,Product_52,Apparel,196.23,0,2023-05,61,2023,0,0
P1052,Product_52,Apparel,206.11,0,2023-06,73,2023,0,0
P1052,Product_52,Apparel,171.6,1,2023-07,98,2023,0,0
P1052,Product_52,Apparel,202.18,1,2023-08,120,2023,1,0
P1052,Product_52,Apparel,176.41,0,2023-09,102,2023,1,0
P1052,Product_52,Apparel,184.6,1,2023-10,133,2023,1,0
P1052,Product_52,Apparel,174.62,0,2023-11,48,2023,0,0
P1052,Product_52,Apparel,202.51,1,2023-12,109,2023,1,0
P1052,Product_52,Apparel,195.02,0,2024-01,108,2024,1,1
P1052,Product_52,Apparel,193.21,0,2024-02,107,2024,1,0
P1052,Product_52,Apparel,191.21,1,2024-03,120,2024,1,0
P1052,Product_52,Apparel,180.5,0,2024-04,53,2024,0,0
P1052,Product_52,Apparel,181.22,0,2024-05,112,2024,1,0
P1052,Product_52,Apparel,182.25,0,2024-06,44,2024,0,0
P1052,Product_52,Apparel,197.28,1,2024-07,73,2024,0,0
P1052,Product_52,Apparel,199.2,0,2024-08,98,2024,1,0
P1052,Product_52,Apparel,180.43,0,2024-09,118,2024,1,0
P1052,Product_52,Apparel,182.19,0,2024-10,53,2024,0,0
P1052,Product_52,Apparel,171.79,1,2024-11,140,2024,1,1
P1052,Product_52,Apparel,193.85,0,2024-12,113,2024,1,1
P1053,Product_53,Toys,186.19,1,2023-01,83,2023,0,1
P1053,Product_53,Toys,177.08,0,2023-02,105,2023,1,0
P1053,Product_53,Toys,189.05,1,2023-03,77,2023,0,0
P1053,Product_53,Toys,171.96,0,2023-04,54,2023,0,0
P1053,Product_53,Toys,177.57,1,2023-05,106,2023,1,0
P1053,Product_53,Toys,196.96,1,2023-06,80,2023,0,0
P1053,Product_53,Toys,166.09,1,2023-07,135,2023,1,0
P1053,Product_53,Toys,187.38,1,2023-08,113,2023,1,0
P1053,Product_53,Toys,177.24,1,2023-09,68,2023,0,0
P1053,Product_53,Toys,171.53,1,2023-10,63,2023,0,0
P1053,Product_53,Toys,169.41,0,2023-11,97,2023,1,1
P1053,Product_53,Toys,172.37,0,2023-12,113,2023,1,1
P1053,Product_53,Toys,185.66,1,2024-01,95,2024,0,1
P1053,Product_53,Toys,164.79,0,2024-02,103,2024,1,0
P1053,Product_53,Toys,164.74,0,2024-03,59,2024,0,0
P1053,Product_53,Toys,165.33,0,2024-04,101,2024,1,0
P1053,Product_53,Toys,183.58,1,2024-05,94,2024,0,0
P1053,Product_53,Toys,171.64,1,2024-06,92,2024,0,0
P1053,Product_53,Toys,162.56,1,2024-07,91,2024,0,0
P1053,Product_53,Toys,183.98,0,2024-08,70,2024,0,0
P1053,Product_53,Toys,173.28,1,2024-09,86,2024,0,0
P1053,Product_53,Toys,193.2,0,2024-10,84,2024,1,0
P1053,Product_53,Toys,196.1,1,2024-11,132,2024,1,1
P1053,Product_53,Toys,183.17,0,2024-12,77,2024,0,1
P1054,Product_54,Automotive,128.57,1,2023-01,86,2023,0,1
P1054,Product_54,Automotive,111.62,0,2023-02,116,2023,1,0
P1054,Product_54,Automotive,125.65,0,2023-03,96,2023,1,0
P1054,Product_54,Automotive,134.91,1,2023-04,63,2023,0,0
P1054,Product_54,Automotive,121.11,0,2023-05,56,2023,0,0
P1054,Product_54,Automotive,127.86,0,2023-06,64,2023,0,0
P1054,Product_54,Automotive,135.39,1,2023-07,71,2023,0,0
P1054,Product_54,Automotive,129.74,1,2023-08,78,2023,0,0
P1054,Product_54,Automotive,133.85,1,2023-09,103,2023,1,0
P1054,Product_54,Automotive,121.98,1,2023-10,115,2023,1,0
P1054,Product_54,Automotive,129.12,1,2023-11,80,2023,0,0
P1054,Product_54,Automotive,126.4,1,2023-12,94,2023,0,1
P1054,Product_54,Automotive,127.0,1,2024-01,143,2024,1,1
P1054,Product_54,Automotive,113.5,0,2024-02,90,2024,1,0
P1054,Product_54,Automotive,116.17,1,2024-03,123,2024,1,0
P1054,Product_54,Automotive,111.58,1,2024-04,85,2024,0,0
P1054,Product_54,Automotive,117.38,1,2024-05,73,2024,0,0
P1054,Product_54,Automotive,117.36,0,2024-06,51,2024,0,0
P1054,Product_54,Automotive,112.79,0,2024-07,117,2024,1,0
P1054,Product_54,Automotive,126.24,1,2024-08,76,2024,0,0
P1054,Product_54,Automotive,127.87,0,2024-09,104,2024,1,0
P1054,Product_54,Automotive,131.59,1,2024-10,124,2024,1,0
P1054,Product_54,Automotive,134.3,0,2024-11,100,2024,1,1
P1054,Product_54,Automotive,126.49,1,2024-12,82,2024,0,0
P1055,Product_55,Automotive,194.15,0,2023-01,61,2023,0,0
P1055,Product_55,Automotive,169.18,1,2023-02,97,2023,0,0
P1055,Product_55,Automotive,180.38,0,2023-03,61,2023,0,0
P1055,Product_55,Automotive,186.58,0,2023-04,67,2023,0,0
P1055,Product_55,Automotive,176.6,0,2023-05,108,2023,1,0
P1055,Product_55,Automotive,191.32,0,2023-06,97,2023,1,0
P1055,Product_55,Automotive,195.8,0,2023-07,81,2023,0,0
P1055,Product_55,Automotive,175.84,1,2023-08,112,2023,1,0
P1055,Product_55,Automotive,192.76,0,2023-09,43,2023,0,0
P1055,Product_55,Automotive,190.69,1,2023-10,99,2023,1,0
P1055,Product_55,Automotive,201.31,1,2023-11,115,2023,1,0
P1055,Product_55,Automotive,167.45,0,2023-12,97,2023,1,1
P1055,Product_55,Automotive,177.79,0,2024-01,53,2024,0,0
P1055,Product_55,Automotive,184.83,0,2024-02,60,2024,0,0
P1055,Product_55,Automotive,200.97,0,2024-03,102,2024,1,0
P1055,Product_55,Automotive,181.81,1,2024-04,116,2024,1,0
P1055,Product_55,Automotive,190.9,1,2024-05,113,2024,1,0
P1055,Product_55,Automotive,172.58,1,2024-06,115,2024,1,0
P1055,Product_55,Automotive,169.25,0,2024-07,65,2024,0,0
P1055,Product_55,Automotive,199.29,1,2024-08,109,2024,1,0
P1055,Product_55,Automotive,196.79,0,2024-09,93,2024,1,0
P1055,Product_55,Automotive,177.35,0,2024-10,103,2024,1,0
P1055,Product_55,Automotive,178.11,1,2024-11,95,2024,0,1
P1055,Product_55,Automotive,186.47,1,2024-12,103,2024,1,0
P1056,Product_56,Electronics,26.05,0,2023-01,110,2023,1,0
P1056,Product_56,Electronics,28.36,1,2023-02,115,2023,1,0
P1056,Product_56,Electronics,25.78,1,2023-03,108,2023,1,0
P1056,Product_56,Electronics,26.84,0,2023-04,46,2023,0,0
P1056,Product_56,Electronics,29.18,0,2023-05,110,2023,1,0
P1056,Product_56,Electronics,26.83,1,2023-06,98,2023,1,0
P1056,Product_56,Electronics,25.17,1,2023-07,124,2023,1,0
P1056,Product_56,Electronics,28.63,0,2023-08,68,2023,0,0
P1056,Product_56,Electronics,28.74,1,2023-09,76,2023,0,0
P1056,Product_56,Electronics,27.41,1,2023-10,135,2023,1,0
P1056,Product_56,Electronics,24.99,1,2023-11,70,2023,0,0
P1056,Product_56,Electronics,27.85,0,2023-12,80,2023,0,1
P1056,Product_56,Electronics,25.36,1,2024-01,81,2024,0,0
P1056,Product_56,Electronics,25.0,0,2024-02,77,2024,0,0
P1056,Product_56,Electronics,24.58,0,2024-03,57,2024,0,0
P1056,Product_56,Electronics,26.03,0,2024-04,64,2024,0,0
P1056,Product_56,Electronics,24.7,0,2024-05,101,2024,1,0
P1056,Product_56,Electronics,27.39,0,2024-06,84,2024,1,0
P1056,Product_56,Electronics,25.45,0,2024-07,98,2024,1,0
P1056,Product_56,Electronics,25.39,1,2024-08,114,2024,1,0
P1056,Product_56,Electronics,25.31,1,2024-09,81,2024,0,0
P1056,Product_56,Electronics,27.12,0,2024-10,64,2024,0,0
P1056,Product_56,Electronics,26.36,1,2024-11,133,2024,1,0
P1056,Product_56,Electronics,27.87,0,2024-12,76,2024,1,0
P1057,Product_57,Automotive,49.15,1,2023-01,135,2023,1,1
P1057,Product_57,Automotive,46.4,1,2023-02,67,2023,0,0
P1057,Product_57,Automotive,50.74,1,2023-03,85,2023,0,0
P1057,Product_57,Automotive,43.6,1,2023-04,102,2023,0,0
P1057,Product_57,Automotive,48.23,0,2023-05,56,2023,0,0
P1057,Product_57,Automotive,43.86,0,2023-06,52,2023,0,0
P1057,Product_57,Automotive,49.05,0,2023-07,95,2023,1,0
P1057,Product_57,Automotive,50.97,1,2023-08,67,2023,0,0
P1057,Product_57,Automotive,44.44,0,2023-09,73,2023,1,0
P1057,Product_57,Automotive,42.68,0,2023-10,62,2023,0,0
P1057,Product_57,Automotive,50.0,0,2023-11,74,2023,0,1
P1057,Product_57,Automotive,47.81,1,2023-12,127,2023,1,1
P1057,Product_57,Automotive,48.45,1,2024-01,124,2024,1,1
P1057,Product_57,Automotive,42.61,0,2024-02,108,2024,1,0
P1057,Product_57,Automotive,49.35,1,2024-03,132,2024,1,0
P1057,Product_57,Automotive,50.27,0,2024-04,61,2024,0,0
P1057,Product_57,Automotive,50.48,1,2024-05,99,2024,1,0
P1057,Product_57,Automotive,49.99,1,2024-06,78,2024,0,0
P1057,Product_57,Automotive,46.78,1,2024-07,83,2024,0,0
P1057,Product_57,Automotive,50.85,1,2024-08,117,2024,1,0
P1057,Product_57,Automotive,46.92,1,2024-09,118,2024,1,0
P1057,Product_57,Automotive,50.1,1,2024-10,113,2024,1,0
P1057,Product_57,Automotive,51.03,0,2024-11,57,2024,0,0
P1057,Product_57,Automotive,47.63,0,2024-12,69,2024,0,0
P1058,Product_58,Electronics,20.33,1,2023-01,121,2023,1,0
P1058,Product_58,Electronics,17.01,0,2023-02,94,2023,1,0
P1058,Product_58,Electronics,18.13,1,2023-03,117,2023,1,0
P1058,Product_58,Electronics,20.44,1,2023-04,133,2023,1,0
P1058,Product_58,Electronics,18.81,1,2023-05,69,2023,0,0
P1058,Product_58,Electronics,18.04,0,2023-06,93,2023,1,0
P1058,Product_58,Electronics,18.12,0,2023-07,98,2023,1,0
P1058,Product_58,Electronics,18.46,1,2023-08,113,2023,1,0
P1058,Product_58,Electronics,19.42,0,2023-09,72,2023,0,0
P1058,Product_58,Electronics,16.76,1,2023-10,89,2023,0,0
P1058,Product_58,Electronics,17.54,1,2023-11,77,2023,0,0
P1058,Product_58,Electronics,16.75,0,2023-12,121,2023,1,0
P1058,Product_58,Electronics,19.73,0,2024-01,117,2024,1,1
P1058,Product_58,Electronics,16.98,1,2024-02,135,2024,1,0
P1058,Product_58,Electronics,19.58,1,2024-03,133,2024,1,0
P1058,Product_58,Electronics,19.53,1,2024-04,124,2024,1,0
P1058,Product_58,Electronics,19.72,1,2024-05,68,2024,0,0
P1058,Product_58,Electronics,19.23,1,2024-06,80,2024,0,0
P1058,Product_58,Electronics,19.04,0,2024-07,92,2024,1,0
P1058,Product_58,Electronics,17.46,0,2024-08,65,2024,0,0
P1058,Product_58,Electronics,20.04,1,2024-09,123,2024,1,0
P1058,Product_58,Electronics,19.56,1,2024-10,82,2024,0,0
P1058,Product_58,Electronics,18.95,0,2024-11,67,2024,0,0
P1058,Product_58,Electronics,18.89,1,2024-12,123,2024,1,0
P1059,Product_59,Apparel,73.71,1,2023-01,94,2023,0,1
P1059,Product_59,Apparel,74.92,0,2023-02,47,2023,0,0
P1059,Product_59,Apparel,68.52,1,2023-03,113,2023,1,0
P1059,Product_59,Apparel,68.1,0,2023-04,89,2023,1,0
P1059,Product_59,Apparel,67.72,0,2023-05,68,2023,0,0
P1059,Product_59,Apparel,71.91,1,2023-06,118,2023,1,0
P1059,Product_59,Apparel,67.33,0,2023-07,62,2023,0,0
P1059,Product_59,Apparel,70.13,0,2023-08,95,2023,1,0
P1059,Product_59,Apparel,76.44,0,2023-09,71,2023,0,0
P1059,Product_59,Apparel,68.54,1,2023-10,125,2023,1,0
P1059,Product_59,Apparel,74.58,1,2023-11,120,2023,1,0
P1059,Product_59,Apparel,73.77,1,2023-12,94,2023,0,1
P1059,Product_59,Apparel,69.29,0,2024-01,91,2024,1,0
P1059,Product_59,Apparel,74.61,1,2024-02,73,2024,0,0
P1059,Product_59,Apparel,67.77,0,2024-03,44,2024,0,0
P1059,Product_59,Apparel,74.14,0,2024-04,66,2024,0,0
P1059,Product_59,Apparel,76.34,1,2024-05,127,2024,1,0
P1059,Product_59,Apparel,67.33,0,2024-06,67,2024,0,0
P1059,Product_59,Apparel,65.9,1,2024-07,110,2024,1,0
P1059,Product_59,Apparel,70.84,0,2024-08,74,2024,0,0
P1059,Product_59,Apparel,65.08,0,2024-09,96,2024,1,0
P1059,Product_59,Apparel,72.64,1,2024-10,124,2024,1,0
P1059,Product_59,Apparel,65.19,1,2024-11,107,2024,1,0
P1059,Product_59,Apparel,77.53,0,2024-12,111,2024,1,0
P1060,Product_60,Toys,90.36,1,2023-01,126,2023,1,0
P1060,Product_60,Toys,92.17,0,2023-02,97,2023,1,0
P1060,Product_60,Toys,89.31,0,2023-03,55,2023,0,0
P1060,Product_60,Toys,85.13,0,2023-04,66,2023,0,0
P1060,Product_60,Toys,76.59,0,2023-05,71,2023,0,0
P1060,Product_60,Toys,88.99,0,2023-06,51,2023,0,0
P1060,Product_60,Toys,89.85,1,2023-07,79,2023,0,0
P1060,Product_60,Toys,77.65,1,2023-08,114,2023,1,0
P1060,Product_60,Toys,75.84,0,2023-09,72,2023,0,0
P1060,Product_60,Toys,84.96,0,2023-10,54,2023,0,0
P1060,Product_60,Toys,80.71,0,2023-11,62,2023,0,1
P1060,Product_60,Toys,75.7,1,2023-12,86,2023,0,0
P1060,Product_60,Toys,88.28,1,2024-01,108,2024,0,1
P1060,Product_60,Toys,76.12,0,2024-02,106,2024,1,0
P1060,Product_60,Toys,89.5,1,2024-03,90,2024,0,0
P1060,Product_60,Toys,85.94,1,2024-04,100,2024,0,0
P1060,Product_60,Toys,89.96,1,2024-05,96,2024,0,0
P1060,Product_60,Toys,92.08,0,2024-06,117,2024,1,0
P1060,Product_60,Toys,88.15,0,2024-07,77,2024,0,0
P1060,Product_60,Toys,81.99,1,2024-08,75,2024,0,0
P1060,Product_60,Toys,79.3,0,2024-09,107,2024,1,0
P1060,Product_60,Toys,91.05,0,2024-10,101,2024,1,0
P1060,Product_60,Toys,81.2,1,2024-11,120,2024,1,1
P1060,Product_60,Toys,92.16,1,2024-12,81,2024,0,0
P1061,Product_61,Automotive,67.48,1,2023-01,146,2023,1,1
P1061,Product_61,Automotive,64.2,0,2023-02,65,2023,0,0
P1061,Product_61,Automotive,62.7,0,2023-03,99,2023,1,0
P1061,Product_61,Automotive,63.71,0,2023-04,53,2023,0,0
P1061,Product_61,Automotive,63.74,0,2023-05,65,2023,0,0
P1061,Product_61,Automotive,57.46,1,2023-06,78,2023,0,0
P1061,Product_61,Automotive,61.56,1,2023-07,131,2023,1,0
P1061,Product_61,Automotive,63.39,1,2023-08,130,2023,1,0
P1061,Product_61,Automotive,58.79,0,2023-09,64,2023,0,0
P1061,Product_61,Automotive,62.78,0,2023-10,49,2023,0,0
P1061,Product_61,Automotive,57.61,1,2023-11,116,2023,1,0
P1061,Product_61,Automotive,63.62,1,2023-12,138,2023,1,0
P1061,Product_61,Automotive,65.71,0,2024-01,80,2024,0,1
P1061,Product_61,Automotive,64.01,0,2024-02,73,2024,0,0
P1061,Product_61,Automotive,65.72,1,2024-03,110,2024,1,0
P1061,Product_61,Automotive,60.35,1,2024-04,150,2024,1,0
P1061,Product_61,Automotive,57.29,0,2024-05,83,2024,1,0
P1061,Product_61,Automotive,66.74,1,2024-06,85,2024,0,0
P1061,Product_61,Automotive,62.58,0,2024-07,82,2024,1,0
P1061,Product_61,Automotive,56.04,1,2024-08,131,2024,1,0
P1061,Product_61,Automotive,55.79,1,2024-09,111,2024,1,0
P1061,Product_61,Automotive,62.87,1,2024-10,118,2024,1,0
P1061,Product_61,Automotive,66.25,0,2024-11,78,2024,0,1
P1061,Product_61,Automotive,58.0,0,2024-12,82,2024,0,1
P1062,Product_62,Home & Kitchen,179.62,1,2023-01,133,2023,1,1
P1062,Product_62,Home & Kitchen,175.41,1,2023-02,122,2023,1,0
P1062,Product_62,Home & Kitchen,160.31,0,2023-03,62,2023,0,0
P1062,Product_62,Home & Kitchen,166.29,1,2023-04,120,2023,1,0
P1062,Product_62,Home & Kitchen,179.09,0,2023-05,98,2023,1,0
P1062,Product_62,Home & Kitchen,152.96,1,2023-06,75,2023,0,0
P1062,Product_62,Home & Kitchen,183.38,0,2023-07,103,2023,1,0
P1062,Product_62,Home & Kitchen,182.13,1,2023-08,83,2023,0,0
P1062,Product_62,Home & Kitchen,153.56,0,2023-09,93,2023,1,0
P1062,Product_62,Home & Kitchen,157.77,0,2023-10,98,2023,1,0
P1062,Product_62,Home & Kitchen,158.4,0,2023-11,97,2023,1,1
P1062,Product_62,Home & Kitchen,154.1,1,2023-12,77,2023,0,0
P1062,Product_62,Home & Kitchen,156.32,0,2024-01,42,2024,0,0
P1062,Product_62,Home & Kitchen,177.45,0,2024-02,95,2024,1,0
P1062,Product_62,Home & Kitchen,161.64,1,2024-03,69,2024,0,0
P1062,Product_62,Home & Kitchen,155.06,0,2024-04,92,2024,1,0
P1062,Product_62,Home & Kitchen,159.3,1,2024-05,93,2024,0,0
P1062,Product_62,Home & Kitchen,152.81,1,2024-06,108,2024,1,0
P1062,Product_62,Home & Kitchen,157.76,0,2024-07,56,2024,0,0
P1062,Product_62,Home & Kitchen,162.19,1,2024-08,123,2024,1,0
P1062,Product_62,Home & Kitchen,179.67,0,2024-09,40,2024,0,0
P1062,Product_62,Home & Kitchen,169.58,1,2024-10,118,2024,1,0
P1062,Product_62,Home & Kitchen,177.64,1,2024-11,82,2024,0,0
P1062,Product_62,Home & Kitchen,167.64,1,2024-12,124,2024,1,1
P1063,Product_63,Automotive,72.25,1,2023-01,80,2023,0,1
P1063,Product_63,Automotive,77.59,1,2023-02,87,2023,0,0
P1063,Product_63,Automotive,71.28,0,2023-03,41,2023,0,0
P1063,Product_63,Automotive,82.8,1,2023-04,76,2023,0,0
P1063,Product_63,Automotive,70.89,1,2023-05,108,2023,1,0
P1063,Product_63,Automotive,81.28,1,2023-06,56,2023,0,0
P1063,Product_63,Automotive,78.94,0,2023-07,111,2023,1,0
P1063,Product_63,Automotive,83.42,1,2023-08,126,2023,1,0
P1063,Product_63,Automotive,74.89,1,2023-09,132,2023,1,0
P1063,Product_63,Automotive,85.4,0,2023-10,61,2023,0,0
P1063,Product_63,Automotive,83.84,0,2023-11,63,2023,0,1
P1063,Product_63,Automotive,77.62,1,2023-12,115,2023,1,0
P1063,Product_63,Automotive,81.54,0,2024-01,41,2024,0,1
P1063,Product_63,Automotive,83.04,1,2024-02,65,2024,0,0
P1063,Product_63,Automotive,75.63,1,2024-03,77,2024,0,0
P1063,Product_63,Automotive,75.11,0,2024-04,70,2024,0,0
P1063,Product_63,Automotive,77.07,1,2024-05,75,2024,0,0
P1063,Product_63,Automotive,73.06,1,2024-06,83,2024,0,0
P1063,Product_63,Automotive,84.81,1,2024-07,82,2024,0,0
P1063,Product_63,Automotive,79.02,1,2024-08,67,2024,0,0
P1063,Product_63,Automotive,77.62,0,2024-09,87,2024,1,0
P1063,Product_63,Automotive,78.6,1,2024-10,86,2024,0,0
P1063,Product_63,Automotive,75.79,1,2024-11,71,2024,0,0
P1063,Product_63,Automotive,78.89,0,2024-12,104,2024,1,0
P1064,Product_64,Toys,59.39,1,2023-01,70,2023,0,0
P1064,Product_64,Toys,59.36,0,2023-02,52,2023,0,0
P1064,Product_64,Toys,67.51,0,2023-03,103,2023,1,0
P1064,Product_64,Toys,69.33,1,2023-04,118,2023,1,0
P1064,Product_64,Toys,64.28,1,2023-05,76,2023,0,0
P1064,Product_64,Toys,67.15,1,2023-06,110,2023,1,0
P1064,Product_64,Toys,61.7,1,2023-07,121,2023,1,0
P1064,Product_64,Toys,67.75,1,2023-08,71,2023,0,0
P1064,Product_64,Toys,67.13,0,2023-09,105,2023,1,0
P1064,Product_64,Toys,59.83,1,2023-10,110,2023,1,0
P1064,Product_64,Toys,59.81,0,2023-11,71,2023,0,1
P1064,Product_64,Toys,60.38,1,2023-12,125,2023,1,0
P1064,Product_64,Toys,57.05,0,2024-01,62,2024,0,0
P1064,Product_64,Toys,64.99,1,2024-02,83,2024,0,0
P1064,Product_64,Toys,66.55,1,2024-03,118,2024,1,0
P1064,Product_64,Toys,61.49,1,2024-04,108,2024,1,0
P1064,Product_64,Toys,58.23,1,2024-05,88,2024,0,0
P1064,Product_64,Toys,57.55,0,2024-06,59,2024,0,0
P1064,Product_64,Toys,60.73,1,2024-07,73,2024,0,0
P1064,Product_64,Toys,68.55,0,2024-08,52,2024,0,0
P1064,Product_64,Toys,62.97,0,2024-09,115,2024,1,0
P1064,Product_64,Toys,59.0,0,2024-10,97,2024,1,0
P1064,Product_64,Toys,63.22,1,2024-11,99,2024,0,0
P1064,Product_64,Toys,69.71,1,2024-12,65,2024,0,0
P1065,Product_65,Automotive,119.21,0,2023-01,111,2023,1,0
P1065,Product_65,Automotive,105.66,0,2023-02,56,2023,0,0
P1065,Product_65,Automotive,102.49,1,2023-03,74,2023,0,0
P1065,Product_65,Automotive,113.35,1,2023-04,68,2023,0,0
P1065,Product_65,Automotive,115.72,1,2023-05,120,2023,1,0
P1065,Product_65,Automotive,113.14,1,2023-06,128,2023,1,0
P1065,Product_65,Automotive,102.94,0,2023-07,60,2023,0,0
P1065,Product_65,Automotive,111.71,1,2023-08,74,2023,0,0
P1065,Product_65,Automotive,120.79,1,2023-09,64,2023,0,0
P1065,Product_65,Automotive,102.92,1,2023-10,76,2023,0,0
P1065,Product_65,Automotive,118.19,0,2023-11,117,2023,1,1
P1065,Product_65,Automotive,108.16,0,2023-12,51,2023,0,0
P1065,Product_65,Automotive,105.73,0,2024-01,127,2024,1,1
P1065,Product_65,Automotive,110.67,1,2024-02,115,2024,1,0
P1065,Product_65,Automotive,118.79,0,2024-03,63,2024,0,0
P1065,Product_65,Automotive,107.16,1,2024-04,75,2024,0,0
P1065,Product_65,Automotive,117.13,1,2024-05,127,2024,1,0
P1065,Product_65,Automotive,110.56,0,2024-06,61,2024,0,0
P1065,Product_65,Automotive,103.3,0,2024-07,115,2024,1,0
P1065,Product_65,Automotive,107.1,0,2024-08,101,2024,1,0
P1065,Product_65,Automotive,109.61,1,2024-09,125,2024,1,0
P1065,Product_65,Automotive,107.81,0,2024-10,101,2024,1,0
P1065,Product_65,Automotive,115.63,0,2024-11,48,2024,0,0
P1065,Product_65,Automotive,120.99,0,2024-12,111,2024,1,0
P1066,Product_66,Apparel,40.06,1,2023-01,98,2023,0,1
P1066,Product_66,Apparel,35.14,0,2023-02,105,2023,1,0
P1066,Product_66,Apparel,35.17,1,2023-03,129,2023,1,0
P1066,Product_66,Apparel,37.68,1,2023-04,90,2023,0,0
P1066,Product_66,Apparel,40.38,1,2023-05,69,2023,0,0
P1066,Product_66,Apparel,33.68,0,2023-06,87,2023,1,0
P1066,Product_66,Apparel,36.35,1,2023-07,71,2023,0,0
P1066,Product_66,Apparel,39.24,0,2023-08,47,2023,0,0
P1066,Product_66,Apparel,39.98,1,2023-09,115,2023,1,0
P1066,Product_66,Apparel,39.93,0,2023-10,88,2023,1,0
P1066,Product_66,Apparel,33.55,1,2023-11,124,2023,1,1
P1066,Product_66,Apparel,40.22,1,2023-12,137,2023,1,1
P1066,Product_66,Apparel,36.38,1,2024-01,78,2024,0,1
P1066,Product_66,Apparel,36.56,0,2024-02,60,2024,0,0
P1066,Product_66,Apparel,37.97,0,2024-03,68,2024,0,0
P1066,Product_66,Apparel,37.35,0,2024-04,68,2024,0,0
P1066,Product_66,Apparel,39.75,0,2024-05,105,2024,1,0
P1066,Product_66,Apparel,33.51,0,2024-06,66,2024,0,0
P1066,Product_66,Apparel,33.15,1,2024-07,86,2024,0,0
P1066,Product_66,Apparel,36.12,0,2024-08,48,2024,0,0
P1066,Product_66,Apparel,36.06,1,2024-09,117,2024,1,0
P1066,Product_66,Apparel,38.18,0,2024-10,65,2024,0,0
P1066,Product_66,Apparel,35.1,0,2024-11,69,2024,0,1
P1066,Product_66,Apparel,35.61,1,2024-12,75,2024,0,0
P1067,Product_67,Electronics,160.14,0,2023-01,117,2023,1,1
P1067,Product_67,Electronics,155.53,1,2023-02,137,2023,1,0
P1067,Product_67,Electronics,162.18,1,2023-03,127,2023,1,0
P1067,Product_67,Electronics,160.27,0,2023-04,83,2023,1,0
P1067,Product_67,Electronics,151.52,0,2023-05,61,2023,0,0
P1067,Product_67,Electronics,175.49,0,2023-06,49,2023,0,0
P1067,Product_67,Electronics,157.35,0,2023-07,108,2023,1,0
P1067,Product_67,Electronics,176.44,0,2023-08,112,2023,1,0
P1067,Product_67,Electronics,172.84,1,2023-09,99,2023,0,0
P1067,Product_67,Electronics,175.36,1,2023-10,128,2023,1,0
P1067,Product_67,Electronics,159.15,1,2023-11,124,2023,1,0
P1067,Product_67,Electronics,149.57,0,2023-12,120,2023,1,1
P1067,Product_67,Electronics,164.91,0,2024-01,49,2024,0,0
P1067,Product_67,Electronics,178.03,1,2024-02,79,2024,0,0
P1067,Product_67,Electronics,153.15,1,2024-03,121,2024,1,0
